question,query
who discovered 84882 table mountain?,select distinct var_uri where brack_open dbr_84882_Table_Mountain dbo_discoverer var_uri sep_dot brack_close
who discovered 1378 leonce?,select distinct var_uri where brack_open dbr_1378_Leonce dbo_discoverer var_uri sep_dot brack_close
who discovered 381 myrrha?,select distinct var_uri where brack_open dbr_381_Myrrha dbo_discoverer var_uri sep_dot brack_close
who discovered 66 maja?,select distinct var_uri where brack_open dbr_66_Maja dbo_discoverer var_uri sep_dot brack_close
who discovered 1998 vg44?,select distinct var_uri where brack_open dbr_(33340) _1998_VG44 dbo_discoverer var_uri sep_dot brack_close
who discovered 5244 amphilochos?,select distinct var_uri where brack_open dbr_5244_Amphilochos dbo_discoverer var_uri sep_dot brack_close
who discovered hd 45350 b?,select distinct var_uri where brack_open dbr_HD_45350_b dbo_discoverer var_uri sep_dot brack_close
who discovered 7385 aktsynovia?,select distinct var_uri where brack_open dbr_7385_Aktsynovia dbo_discoverer var_uri sep_dot brack_close
who discovered 1251 hedera?,select distinct var_uri where brack_open dbr_1251_Hedera dbo_discoverer var_uri sep_dot brack_close
who discovered 808 merxia?,select distinct var_uri where brack_open dbr_808_Merxia dbo_discoverer var_uri sep_dot brack_close
who discovered 557 violetta?,select distinct var_uri where brack_open dbr_557_Violetta dbo_discoverer var_uri sep_dot brack_close
who discovered caliban?,select distinct var_uri where brack_open dbr_Caliban_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 810 atossa?,select distinct var_uri where brack_open dbr_810_Atossa dbo_discoverer var_uri sep_dot brack_close
who discovered 2013 tx68?,select distinct var_uri where brack_open dbr_2013_TX68 dbo_discoverer var_uri sep_dot brack_close
who discovered 2002 ce?,select distinct var_uri where brack_open dbr_(89830) _2002_CE dbo_discoverer var_uri sep_dot brack_close
who discovered 39890 bobstephens?,select distinct var_uri where brack_open dbr_39890_Bobstephens dbo_discoverer var_uri sep_dot brack_close
who discovered 1534 näsi?,select distinct var_uri where brack_open dbr_1534_Näsi dbo_discoverer var_uri sep_dot brack_close
who discovered upsilon andromedae d?,select distinct var_uri where brack_open dbr_Upsilon_Andromedae_d dbo_discoverer var_uri sep_dot brack_close
who discovered 137 meliboea?,select distinct var_uri where brack_open dbr_137_Meliboea dbo_discoverer var_uri sep_dot brack_close
who discovered 1280 baillauda?,select distinct var_uri where brack_open dbr_1280_Baillauda dbo_discoverer var_uri sep_dot brack_close
who discovered 1144 oda?,select distinct var_uri where brack_open dbr_1144_Oda dbo_discoverer var_uri sep_dot brack_close
who discovered 54598 bienor?,select distinct var_uri where brack_open dbr_54598_Bienor dbo_discoverer var_uri sep_dot brack_close
who discovered nix?,select distinct var_uri where brack_open dbr_Nix_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 3174 alcock?,select distinct var_uri where brack_open dbr_3174_Alcock dbo_discoverer var_uri sep_dot brack_close
who discovered deimos?,select distinct var_uri where brack_open dbr_Deimos_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 38083 rhadamanthus?,select distinct var_uri where brack_open dbr_38083_Rhadamanthus dbo_discoverer var_uri sep_dot brack_close
who discovered 2156 kate?,select distinct var_uri where brack_open dbr_2156_Kate dbo_discoverer var_uri sep_dot brack_close
who discovered 1150 achaia?,select distinct var_uri where brack_open dbr_1150_Achaia dbo_discoverer var_uri sep_dot brack_close
who discovered 2012 tc4?,select distinct var_uri where brack_open dbr_2012_TC4 dbo_discoverer var_uri sep_dot brack_close
who discovered 485 genua?,select distinct var_uri where brack_open dbr_485_Genua dbo_discoverer var_uri sep_dot brack_close
who discovered 4175 billbaum?,select distinct var_uri where brack_open dbr_4175_Billbaum dbo_discoverer var_uri sep_dot brack_close
who discovered 2017 vl2?,select distinct var_uri where brack_open dbr_2017_VL2 dbo_discoverer var_uri sep_dot brack_close
who discovered 10656 albrecht?,select distinct var_uri where brack_open dbr_10656_Albrecht dbo_discoverer var_uri sep_dot brack_close
who discovered 1989 to11?,select distinct var_uri where brack_open dbr_(5476) _1989_TO11 dbo_discoverer var_uri sep_dot brack_close
who discovered 60 echo?,select distinct var_uri where brack_open dbr_60_Echo dbo_discoverer var_uri sep_dot brack_close
who discovered 1873 agenor?,select distinct var_uri where brack_open dbr_1873_Agenor dbo_discoverer var_uri sep_dot brack_close
who discovered 1818 brahms?,select distinct var_uri where brack_open dbr_1818_Brahms dbo_discoverer var_uri sep_dot brack_close
who discovered 776 berbericia?,select distinct var_uri where brack_open dbr_776_Berbericia dbo_discoverer var_uri sep_dot brack_close
who discovered 1479 inkeri?,select distinct var_uri where brack_open dbr_1479_Inkeri dbo_discoverer var_uri sep_dot brack_close
who discovered 19763 klimesh?,select distinct var_uri where brack_open dbr_19763_Klimesh dbo_discoverer var_uri sep_dot brack_close
who discovered 768 struveana?,select distinct var_uri where brack_open dbr_768_Struveana dbo_discoverer var_uri sep_dot brack_close
who discovered 1039 sonneberga?,select distinct var_uri where brack_open dbr_1039_Sonneberga dbo_discoverer var_uri sep_dot brack_close
who discovered 117 lomia?,select distinct var_uri where brack_open dbr_117_Lomia dbo_discoverer var_uri sep_dot brack_close
who discovered hd 108874 c?,select distinct var_uri where brack_open dbr_HD_108874_c dbo_discoverer var_uri sep_dot brack_close
who discovered 3 juno?,select distinct var_uri where brack_open dbr_3_Juno dbo_discoverer var_uri sep_dot brack_close
who discovered 2019 aq3?,select distinct var_uri where brack_open dbr_2019_AQ3 dbo_discoverer var_uri sep_dot brack_close
who discovered 2002 gt?,select distinct var_uri where brack_open dbr_(163249) _2002_GT dbo_discoverer var_uri sep_dot brack_close
who discovered 11020 orwell?,select distinct var_uri where brack_open dbr_11020_Orwell dbo_discoverer var_uri sep_dot brack_close
who discovered 458 hercynia?,select distinct var_uri where brack_open dbr_458_Hercynia dbo_discoverer var_uri sep_dot brack_close
who discovered 794 irenaea?,select distinct var_uri where brack_open dbr_794_Irenaea dbo_discoverer var_uri sep_dot brack_close
who discovered 2013 fz27?,select distinct var_uri where brack_open dbr_(523671) _2013_FZ27 dbo_discoverer var_uri sep_dot brack_close
who discovered 1609 brenda?,select distinct var_uri where brack_open dbr_1609_Brenda dbo_discoverer var_uri sep_dot brack_close
who discovered 39741 komm?,select distinct var_uri where brack_open dbr_39741_Komm dbo_discoverer var_uri sep_dot brack_close
who discovered 1749 telamon?,select distinct var_uri where brack_open dbr_1749_Telamon dbo_discoverer var_uri sep_dot brack_close
who discovered 1809 prometheus?,select distinct var_uri where brack_open dbr_1809_Prometheus dbo_discoverer var_uri sep_dot brack_close
who discovered jupiter lxviii?,select distinct var_uri where brack_open dbr_Jupiter_LXVIII dbo_discoverer var_uri sep_dot brack_close
who discovered 2017 xo2?,select distinct var_uri where brack_open dbr_2017_XO2 dbo_discoverer var_uri sep_dot brack_close
who discovered 414 liriope?,select distinct var_uri where brack_open dbr_414_Liriope dbo_discoverer var_uri sep_dot brack_close
who discovered pluto?,select distinct var_uri where brack_open dbr_Pluto dbo_discoverer var_uri sep_dot brack_close
who discovered 192 nausikaa?,select distinct var_uri where brack_open dbr_192_Nausikaa dbo_discoverer var_uri sep_dot brack_close
who discovered 229 adelinda?,select distinct var_uri where brack_open dbr_229_Adelinda dbo_discoverer var_uri sep_dot brack_close
who discovered hd 27894 b?,select distinct var_uri where brack_open dbr_HD_27894_b dbo_discoverer var_uri sep_dot brack_close
who discovered jupiter li?,select distinct var_uri where brack_open dbr_Jupiter_LI dbo_discoverer var_uri sep_dot brack_close
who discovered 701 oriola?,select distinct var_uri where brack_open dbr_701_Oriola dbo_discoverer var_uri sep_dot brack_close
who discovered 2014 jo25?,select distinct var_uri where brack_open dbr_2014_JO25 dbo_discoverer var_uri sep_dot brack_close
who discovered hd 202206 c?,select distinct var_uri where brack_open dbr_HD_202206_c dbo_discoverer var_uri sep_dot brack_close
who discovered 6376 schamp?,select distinct var_uri where brack_open dbr_6376_Schamp dbo_discoverer var_uri sep_dot brack_close
who discovered 2069 hubble?,select distinct var_uri where brack_open dbr_2069_Hubble dbo_discoverer var_uri sep_dot brack_close
who discovered 1486 marilyn?,select distinct var_uri where brack_open dbr_1486_Marilyn dbo_discoverer var_uri sep_dot brack_close
who discovered 1139 atami?,select distinct var_uri where brack_open dbr_1139_Atami dbo_discoverer var_uri sep_dot brack_close
who discovered 212 medea?,select distinct var_uri where brack_open dbr_212_Medea dbo_discoverer var_uri sep_dot brack_close
who discovered 812 adele?,select distinct var_uri where brack_open dbr_812_Adele dbo_discoverer var_uri sep_dot brack_close
who discovered 511 davida?,select distinct var_uri where brack_open dbr_511_Davida dbo_discoverer var_uri sep_dot brack_close
who discovered 3240 laocoon?,select distinct var_uri where brack_open dbr_3240_Laocoon dbo_discoverer var_uri sep_dot brack_close
who discovered 4833 meges?,select distinct var_uri where brack_open dbr_4833_Meges dbo_discoverer var_uri sep_dot brack_close
who discovered 780 armenia?,select distinct var_uri where brack_open dbr_780_Armenia dbo_discoverer var_uri sep_dot brack_close
who discovered 25108 boström?,select distinct var_uri where brack_open dbr_25108_Boström dbo_discoverer var_uri sep_dot brack_close
who discovered 7816 hanoi?,select distinct var_uri where brack_open dbr_7816_Hanoi dbo_discoverer var_uri sep_dot brack_close
who discovered 2015 ry245?,select distinct var_uri where brack_open dbr_2015_RY245 dbo_discoverer var_uri sep_dot brack_close
who discovered 13963 euphrates?,select distinct var_uri where brack_open dbr_13963_Euphrates dbo_discoverer var_uri sep_dot brack_close
who discovered 3070 aitken?,select distinct var_uri where brack_open dbr_3070_Aitken dbo_discoverer var_uri sep_dot brack_close
who discovered 5335 damocles?,select distinct var_uri where brack_open dbr_5335_Damocles dbo_discoverer var_uri sep_dot brack_close
who discovered 19741 callahan?,select distinct var_uri where brack_open dbr_19741_Callahan dbo_discoverer var_uri sep_dot brack_close
who discovered 1998 bo13?,select distinct var_uri where brack_open dbr_(16882) _1998_BO13 dbo_discoverer var_uri sep_dot brack_close
who discovered 2020 sl1?,select distinct var_uri where brack_open dbr_2020_SL1 dbo_discoverer var_uri sep_dot brack_close
who discovered 2903 zhuhai?,select distinct var_uri where brack_open dbr_2903_Zhuhai dbo_discoverer var_uri sep_dot brack_close
who discovered 2004 bx159?,select distinct var_uri where brack_open dbr_2004_BX159 dbo_discoverer var_uri sep_dot brack_close
who discovered 2012 dr30?,select distinct var_uri where brack_open dbr_2012_DR30 dbo_discoverer var_uri sep_dot brack_close
who discovered 118 peitho?,select distinct var_uri where brack_open dbr_118_Peitho dbo_discoverer var_uri sep_dot brack_close
who discovered wasp-13b?,select distinct var_uri where brack_open dbr_WASP-13b dbo_discoverer var_uri sep_dot brack_close
who discovered 873 mechthild?,select distinct var_uri where brack_open dbr_873_Mechthild dbo_discoverer var_uri sep_dot brack_close
who discovered jupiter lxiii?,select distinct var_uri where brack_open dbr_Jupiter_LXIII dbo_discoverer var_uri sep_dot brack_close
who discovered 288 glauke?,select distinct var_uri where brack_open dbr_288_Glauke dbo_discoverer var_uri sep_dot brack_close
who discovered 372 palma?,select distinct var_uri where brack_open dbr_372_Palma dbo_discoverer var_uri sep_dot brack_close
who discovered 2017 ag13?,select distinct var_uri where brack_open dbr_2017_AG13 dbo_discoverer var_uri sep_dot brack_close
who discovered 2709 sagan?,select distinct var_uri where brack_open dbr_2709_Sagan dbo_discoverer var_uri sep_dot brack_close
who discovered 11277 ballard?,select distinct var_uri where brack_open dbr_11277_Ballard dbo_discoverer var_uri sep_dot brack_close
who discovered halimede?,select distinct var_uri where brack_open dbr_Halimede_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 30000 camenzind?,select distinct var_uri where brack_open dbr_30000_Camenzind dbo_discoverer var_uri sep_dot brack_close
who discovered 2002 rp120?,select distinct var_uri where brack_open dbr_(65407) _2002_RP120 dbo_discoverer var_uri sep_dot brack_close
who discovered 6522 aci?,select distinct var_uri where brack_open dbr_6522_Aci dbo_discoverer var_uri sep_dot brack_close
who discovered 1252 celestia?,select distinct var_uri where brack_open dbr_1252_Celestia dbo_discoverer var_uri sep_dot brack_close
who discovered 2012 xe133?,select distinct var_uri where brack_open dbr_2012_XE133 dbo_discoverer var_uri sep_dot brack_close
who discovered 2014 ly21?,select distinct var_uri where brack_open dbr_2014_LY21 dbo_discoverer var_uri sep_dot brack_close
who discovered 15817 lucianotesi?,select distinct var_uri where brack_open dbr_15817_Lucianotesi dbo_discoverer var_uri sep_dot brack_close
who discovered 1998 wt24?,select distinct var_uri where brack_open dbr_(33342) _1998_WT24 dbo_discoverer var_uri sep_dot brack_close
who discovered 1202 marina?,select distinct var_uri where brack_open dbr_1202_Marina dbo_discoverer var_uri sep_dot brack_close
who discovered arche?,select distinct var_uri where brack_open dbr_Arche_(moon) dbo_discoverer var_uri sep_dot brack_close
who discovered 402 chloë?,select distinct var_uri where brack_open dbr_402_Chloë dbo_discoverer var_uri sep_dot brack_close
who discovered 2590 mourão?,select distinct var_uri where brack_open dbr_2590_Mourão dbo_discoverer var_uri sep_dot brack_close
who discovered hd 154857 b?,select distinct var_uri where brack_open dbr_HD_154857_b dbo_discoverer var_uri sep_dot brack_close
who discovered 3037 alku?,select distinct var_uri where brack_open dbr_3037_Alku dbo_discoverer var_uri sep_dot brack_close
who discovered 498 tokio?,select distinct var_uri where brack_open dbr_498_Tokio dbo_discoverer var_uri sep_dot brack_close
